sample.id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
1034	mSys21w28id26con29	29	weaning	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807982
1035	mSys21w28id26con32	32	weaning	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807967
1036	mSys21w28id26con42	42	weaning	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807936
1037	mSys21w28id26con49	49	weaning	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807918
1038	mSys21w28id26con56	56	weaning	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807903
1039	mSys21w28id26con70	70	growing	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807889
1040	mSys21w28id26con84	84	growing	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807875
1041	mSys21w28id26con112	112	growing	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807862
1042	mSys21w28id26con140	140	finishing	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807848
1043	mSys21w28id26con155	155	finishing	mSys21_26	28	mSys21_2	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807838
1044	mSys21w14id31con4	4	suckling	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808139
1045	mSys21w14id31con11	11	suckling	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808248
1046	mSys21w14id31con14	14	suckling	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807732
1047	mSys21w14id31con15	15	weaning	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807965
1048	mSys21w14id31con18	18	weaning	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807678
1049	mSys21w14id31con22	22	weaning	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808078
1050	mSys21w14id31con25	25	weaning	mSys21_31	14	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808064
1051	mSys21w21id32con4	4	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808400
1052	mSys21w21id32con11	11	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808371
1053	mSys21w21id32con14	14	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808357
1054	mSys21w21id32con15	15	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808343
1055	mSys21w21id32con18	18	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808330
1056	mSys21w21id32con21	21	suckling	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808317
1057	mSys21w21id32con22	22	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808273
1058	mSys21w21id32con25	25	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808261
1059	mSys21w21id32con28	28	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808249
1060	mSys21w21id32con29	29	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807812
1061	mSys21w21id32con32	32	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807800
1062	mSys21w21id32con42	42	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808163
1063	mSys21w21id32con56	56	weaning	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808210
1064	mSys21w21id32con70	70	growing	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808200
1065	mSys21w21id32con84	84	growing	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808190
1066	mSys21w21id32con112	112	growing	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807790
1067	mSys21w21id32con140	140	finishing	mSys21_32	21	mSys21_3	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807781
1068	mSys21w28id33con4	4	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807770
1069	mSys21w28id33con11	11	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807731
1070	mSys21w28id33con14	14	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807715
1071	mSys21w28id33con15	15	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807698
1072	mSys21w28id33con18	18	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808037
1073	mSys21w28id33con22	22	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808297
1074	mSys21w28id33con25	25	suckling	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808280
1075	mSys21w28id33con29	29	weaning	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808216
1076	mSys21w28id33con32	32	weaning	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807972
1077	mSys21w28id33con56	56	weaning	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807909
1078	mSys21w28id33con70	70	growing	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807893
1079	mSys21w28id33con84	84	growing	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807880
1080	mSys21w28id33con112	112	growing	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807866
1081	mSys21w28id33con140	140	finishing	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807853
1082	mSys21w28id33con155	155	finishing	mSys21_33	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807840
1083	mSys21w28id34con4	4	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807769
1084	mSys21w28id34con7	7	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807750
1085	mSys21w28id34con11	11	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807730
1086	mSys21w28id34con15	15	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807697
1087	mSys21w28id34con18	18	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808036
1088	mSys21w28id34con22	22	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808296
1089	mSys21w28id34con25	25	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808279
1090	mSys21w28id34con28	28	suckling	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808230
1091	mSys21w28id34con29	29	weaning	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808182
1092	mSys21w28id34con32	32	weaning	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807971
1093	mSys21w28id34con56	56	weaning	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807908
1094	mSys21w28id34con70	70	growing	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807892
1095	mSys21w28id34con84	84	growing	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807879
1096	mSys21w28id34con112	112	growing	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807865
1097	mSys21w28id34con140	140	finishing	mSys21_34	28	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807852
1098	mSys21w14id35con4	4	suckling	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808458
1099	mSys21w14id35con11	11	suckling	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808346
1100	mSys21w14id35con15	15	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808292
1101	mSys21w14id35con18	18	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807872
1102	mSys21w14id35con22	22	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808083
1103	mSys21w14id35con25	25	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808069
1104	mSys21w14id35con29	29	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808010
1105	mSys21w14id35con32	32	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807998
1106	mSys21w14id35con35	35	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807985
1107	mSys21w14id35con42	42	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808490
1108	mSys21w14id35con49	49	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808479
1109	mSys21w14id35con56	56	weaning	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808468
1110	mSys21w14id35con70	70	growing	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808456
1111	mSys21w14id35con84	84	growing	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808447
1112	mSys21w14id35con112	112	growing	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808436
1113	mSys21w14id35con140	140	finishing	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808426
1114	mSys21w14id35con155	155	finishing	mSys21_35	14	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808416
1115	mSys21w21id36con4	4	suckling	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808408
1116	mSys21w21id36con7	7	suckling	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808393
1117	mSys21w21id36con14	14	suckling	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808364
1118	mSys21w21id36con15	15	suckling	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808351
1119	mSys21w21id36con18	18	suckling	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808337
1120	mSys21w21id36con22	22	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808278
1121	mSys21w21id36con25	25	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808266
1122	mSys21w21id36con29	29	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807818
1123	mSys21w21id36con32	32	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807806
1124	mSys21w21id36con35	35	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807794
1125	mSys21w21id36con42	42	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808487
1126	mSys21w21id36con49	49	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808157
1127	mSys21w21id36con56	56	weaning	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808146
1128	mSys21w21id36con70	70	growing	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808205
1129	mSys21w21id36con84	84	growing	mSys21_36	21	mSys21_3	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808196
1130	mSys21w14id41con4	4	suckling	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808092
1131	mSys21w14id41con7	7	suckling	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808424
1132	mSys21w14id41con11	11	suckling	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807813
1133	mSys21w14id41con15	15	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807954
1134	mSys21w14id41con18	18	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807667
1135	mSys21w14id41con21	21	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808090
1136	mSys21w14id41con22	22	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808077
1137	mSys21w14id41con25	25	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808063
1138	mSys21w14id41con29	29	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808004
1139	mSys21w14id41con32	32	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807992
1140	mSys21w14id41con35	35	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808497
1141	mSys21w14id41con56	56	weaning	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808461
1142	mSys21w14id41con70	70	growing	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808450
1143	mSys21w14id41con84	84	growing	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808439
1144	mSys21w14id41con112	112	growing	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808429
1145	mSys21w14id41con140	140	finishing	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808419
1146	mSys21w14id41con155	155	finishing	mSys21_41	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808411
1147	mSys21w21id42con4	4	suckling	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808399
1148	mSys21w21id42con14	14	suckling	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808356
1149	mSys21w21id42con15	15	suckling	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808342
1150	mSys21w21id42con18	18	suckling	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808329
1151	mSys21w21id42con22	22	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808272
1152	mSys21w21id42con25	25	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808260
1153	mSys21w21id42con28	28	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808247
1154	mSys21w21id42con29	29	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807811
1155	mSys21w21id42con32	32	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807799
1156	mSys21w21id42con35	35	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808174
1157	mSys21w21id42con42	42	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808162
1158	mSys21w21id42con56	56	weaning	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808209
1159	mSys21w21id42con70	70	growing	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808199
1160	mSys21w21id42con84	84	growing	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808189
1161	mSys21w21id42con112	112	growing	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807789
1162	mSys21w21id42con140	140	finishing	mSys21_42	21	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807780
1163	mSys21w28id43con4	4	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807761
1164	mSys21w28id43con11	11	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807724
1165	mSys21w28id43con15	15	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808046
1166	mSys21w28id43con18	18	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808029
1167	mSys21w28id43con22	22	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808289
1168	mSys21w28id43con25	25	suckling	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808241
1169	mSys21w28id43con29	29	weaning	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807980
1170	mSys21w28id43con32	32	weaning	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807964
1171	mSys21w28id43con42	42	weaning	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807934
1172	mSys21w28id43con49	49	weaning	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807915
1173	mSys21w28id43con56	56	weaning	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807901
1174	mSys21w28id43con70	70	growing	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807887
1175	mSys21w28id43con84	84	growing	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807873
1176	mSys21w28id43con112	112	growing	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807859
1177	mSys21w28id43con140	140	finishing	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807846
1178	mSys21w28id43con155	155	finishing	mSys21_43	28	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807837
1179	mSys21w14id44con4	4	suckling	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807920
1180	mSys21w14id44con11	11	suckling	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807802
1181	mSys21w14id44con15	15	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807943
1182	mSys21w14id44con18	18	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808138
1183	mSys21w14id44con21	21	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808089
1184	mSys21w14id44con22	22	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808076
1185	mSys21w14id44con28	28	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808016
1186	mSys21w14id44con29	29	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808003
1187	mSys21w14id44con35	35	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808496
1188	mSys21w14id44con42	42	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808483
1189	mSys21w14id44con56	56	weaning	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808460
1190	mSys21w14id44con70	70	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808449
1191	mSys21w14id44con84	84	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808438
1192	mSys21w14id44con112	112	growing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808428
1193	mSys21w14id44con140	140	finishing	mSys21_44	14	mSys21_4	control	con	male	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11808418
1194	mSys21w28id45con4	4	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807768
1195	mSys21w28id45con11	11	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807729
1196	mSys21w28id45con15	15	suckling	mSys21_45	28	mSys21_4	control	con	female	V4	MiSeq	Canada	mSys21	SRP262165	Holman 2021	SRR11807696
