sample-id	age_day	stage	pig_id	wean_day	litter	treatment	treat_type	sex	seq_region	platform	country	study	SRA	paper	Run
em21w28id6con2	2	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518813
em21w28id6con7	7	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518812
em21w28id6con15	15	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518811
em21w28id6con21	21	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518810
em21w28id6con28	28	suckling	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518785
em21w28id6con30	30	weaning	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518784
em21w28id6con33	33	weaning	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518783
em21w28id6con42	42	weaning	em21id6	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518782
em21w28id7ef2	2	suckling	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518781
em21w28id7ef7	7	suckling	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518780
em21w28id7ef15	15	suckling	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518778
em21w28id7ef21	21	suckling	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518777
em21w28id7ef28	28	suckling	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518776
em21w28id7ef30	30	weaning	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518775
em21w28id7ef33	33	weaning	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518774
em21w28id7ef42	42	weaning	em21id7	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518773
em21w28id8ef2	2	suckling	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518772
em21w28id8ef7	7	suckling	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518771
em21w28id8ef15	15	suckling	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518770
em21w28id8ef21	21	suckling	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518769
em21w28id8ef28	28	suckling	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518767
em21w28id8ef30	30	weaning	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518766
em21w28id8ef33	33	weaning	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518765
em21w28id8ef42	42	weaning	em21id8	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518764
em21w28id9ef2	2	suckling	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518763
em21w28id9ef7	7	suckling	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518762
em21w28id9ef15	15	suckling	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518918
em21w28id9ef21	21	suckling	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518917
em21w28id9ef28	28	suckling	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518916
em21w28id9ef30	30	weaning	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518915
em21w28id9ef33	33	weaning	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518913
em21w28id9ef42	42	weaning	em21id9	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518912
em21w28id10ef2	2	suckling	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518911
em21w28id10ef7	7	suckling	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518910
em21w28id10ef15	15	suckling	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518909
em21w28id10ef21	21	suckling	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518908
em21w28id10ef28	28	suckling	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518907
em21w28id10ef30	30	weaning	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518906
em21w28id10ef33	33	weaning	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518905
em21w28id10ef42	42	weaning	em21id10	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518904
em21w28id11con2	2	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518902
em21w28id11con7	7	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518901
em21w28id11con15	15	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518900
em21w28id11con21	21	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518899
em21w28id11con28	28	suckling	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518898
em21w28id11con30	30	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518897
em21w28id11con33	33	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518896
em21w28id11con42	42	weaning	em21id11	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518895
em21w28id12con2	2	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518894
em21w28id12con7	7	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518893
em21w28id12con15	15	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518891
em21w28id12con21	21	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518890
em21w28id12con28	28	suckling	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518889
em21w28id12con30	30	weaning	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518888
em21w28id12con33	33	weaning	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518887
em21w28id12con42	42	weaning	em21id12	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518886
em21w28id13con2	2	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518885
em21w28id13con7	7	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518884
em21w28id13con15	15	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518883
em21w28id13con21	21	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518882
em21w28id13con28	28	suckling	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518809
em21w28id13con30	30	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518808
em21w28id13con33	33	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518807
em21w28id13con42	42	weaning	em21id13	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518806
em21w28id14con2	2	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518805
em21w28id14con7	7	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518804
em21w28id14con15	15	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518803
em21w28id14con21	21	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518802
em21w28id14con28	28	suckling	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518801
em21w28id14con30	30	weaning	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518800
em21w28id14con33	33	weaning	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518798
em21w28id14con42	42	weaning	em21id14	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518797
em21w28id15con2	2	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518796
em21w28id15con7	7	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518795
em21w28id15con15	15	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518794
em21w28id15con21	21	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518793
em21w28id15con28	28	suckling	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518792
em21w28id15con30	30	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518791
em21w28id15con33	33	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518790
em21w28id15con42	42	weaning	em21id15	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518789
em21w28id16con2	2	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518787
em21w28id16con7	7	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518786
em21w28id16con15	15	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518881
em21w28id16con21	21	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518880
em21w28id16con28	28	suckling	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518879
em21w28id16con30	30	weaning	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518878
em21w28id16con33	33	weaning	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518877
em21w28id16con42	42	weaning	em21id16	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518876
em21w28id17ef2	2	suckling	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518875
em21w28id17ef7	7	suckling	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518874
em21w28id17ef15	15	suckling	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518872
em21w28id17ef21	21	suckling	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518871
em21w28id17ef28	28	suckling	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518870
em21w28id17ef30	30	weaning	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518869
em21w28id17ef33	33	weaning	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518868
em21w28id17ef42	42	weaning	em21id17	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518867
em21w28id18ef2	2	suckling	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518866
em21w28id18ef7	7	suckling	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518865
em21w28id18ef15	15	suckling	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518864
em21w28id18ef21	21	suckling	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518863
em21w28id18ef28	28	suckling	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518861
em21w28id18ef30	30	weaning	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518860
em21w28id18ef33	33	weaning	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518859
em21w28id18ef42	42	weaning	em21id18	28	na	other	early_feeding	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518858
em21w28id19con2	2	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518857
em21w28id19con7	7	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518856
em21w28id19con15	15	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518855
em21w28id19con21	21	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518854
em21w28id19con28	28	suckling	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518853
em21w28id19con30	30	weaning	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518852
em21w28id19con33	33	weaning	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518850
em21w28id19con42	42	weaning	em21id19	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518849
em21w28id20con2	2	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518848
em21w28id20con7	7	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518847
em21w28id20con15	15	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518846
em21w28id20con21	21	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518845
em21w28id20con28	28	suckling	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518844
em21w28id20con30	30	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518843
em21w28id20con33	33	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518842
em21w28id20con42	42	weaning	em21id20	28	na	control	con	na	V3_4	MiSeq	Netherlands 	em21	SRP303116	Choudhury 2021	SRR13518841
fm21wid1con1	1	suckling	fm21_1	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664534
fm21wid2con1	1	suckling	fm21_2	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664555
fm21wid3con1	1	suckling	fm21_3	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664543
fm21wid4con1	1	suckling	fm21_4	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664556
fm21wid5con1	1	suckling	fm21_5	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664560
fm21wid6con2	2	suckling	fm21_6	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664576
fm21wid7con2	2	suckling	fm21_7	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664582
fm21wid8con2	2	suckling	fm21_8	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664550
fm21wid9con2	2	suckling	fm21_9	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664567
fm21wid10con2	2	suckling	fm21_10	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664573
fm21wid11con3	3	suckling	fm21_11	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664563
fm21wid12con3	3	suckling	fm21_12	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664569
fm21wid13con3	3	suckling	fm21_13	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664530
fm21wid14con3	3	suckling	fm21_14	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664544
fm21wid15con3	3	suckling	fm21_15	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664577
fm21wid16con4	4	suckling	fm21_16	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664557
fm21wid17con4	4	suckling	fm21_17	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664574
fm21wid18con4	4	suckling	fm21_18	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664541
fm21wid19con4	4	suckling	fm21_19	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664546
fm21wid20con4	4	suckling	fm21_20	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664572
fm21wid21con5	5	suckling	fm21_21	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664561
fm21wid22con5	5	suckling	fm21_22	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664566
fm21wid23con5	5	suckling	fm21_23	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664571
fm21wid24con5	5	suckling	fm21_24	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664547
fm21wid25con5	5	suckling	fm21_25	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664559
fm21wid26con6	6	suckling	fm21_26	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664537
fm21wid27con6	6	suckling	fm21_27	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664549
fm21wid28con6	6	suckling	fm21_28	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664551
fm21wid29con6	6	suckling	fm21_29	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664562
fm21wid30con6	6	suckling	fm21_30	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664568
fm21wid31con7	7	suckling	fm21_31	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664536
fm21wid32con7	7	suckling	fm21_32	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664548
fm21wid33con7	7	suckling	fm21_33	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664552
fm21wid34con7	7	suckling	fm21_34	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664554
fm21wid35con7	7	suckling	fm21_35	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664587
fm21wid36con10	10	suckling	fm21_36	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664535
fm21wid37con10	10	suckling	fm21_37	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664538
fm21wid38con10	10	suckling	fm21_38	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664540
fm21wid39con10	10	suckling	fm21_39	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664545
fm21wid40con10	10	suckling	fm21_40	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664585
fm21wid41con14	14	suckling	fm21_41	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664565
fm21wid42con14	14	suckling	fm21_42	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664570
fm21wid43con14	14	suckling	fm21_43	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664584
fm21wid44con14	14	suckling	fm21_44	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664586
fm21wid45con14	14	suckling	fm21_45	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664581
fm21wid46con21	21	suckling	fm21_46	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664529
fm21wid47con21	21	suckling	fm21_47	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664533
fm21wid48con21	21	suckling	fm21_48	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664578
fm21wid49con21	21	suckling	fm21_49	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664532
fm21wid50con21	21	suckling	fm21_50	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664583
fm21wid51con28	28	suckling	fm21_51	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664539
fm21wid52con28	28	suckling	fm21_52	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664564
fm21wid53con28	28	suckling	fm21_53	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664580
fm21wid54con28	28	suckling	fm21_54	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664558
fm21wid55con28	28	suckling	fm21_55	35	na	control	con	na	V3_4	MiSeq	Netherlands 	fm21	SRP236019	Jurburg 2021	SRR10664575
